Name,Price,Brand,URL,Image_URL,Category,Description
Bauer Supreme Shadow Intermediate Ice Hockey Skates With Runner,"$1,029.99",Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-shadow-int-w-runner.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698660364-ti-1.jpg,Skates,"Introducing the Bauer Supreme Shadow Intermediate Ice Hockey Skates; the most innovative Supreme skate yet, designed specifically for the future of the game! The game of hockey has evolved. Plays are faster, nets feel smaller and margins for error are even tighter. Players need more than skill alone to push their team over the finish line. Having the right tools at your disposal is key to outsmarting, outskating and outplaying every opponent in your path The Shadow skate brings unmatched power to the ice like you’ve never seen. Engineered for the new era of power skaters, the lower portion of the Shadow uses stiffer materials for increased energy creation and explosiveness, while the upper portion uses a more flexible and responsive material to maximize range of motion for game-breaking deception, putting unrivaled power and agility on full display."
Bauer Vapor Fly40 Intermediate Ice Hockey Skates,$449.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-fly40-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698708592-1_18.jpg,Skates,"To put your team on top, you need a skate that can put you at the top of your game. Featuring best-in-class tech and spec, the Bauer Vapor Fly40 Intermediate Ice Hockey Skates have been updated in almost every way from their predecessor. Loaded with features typically found in our elite-level skates, FLY40 lets you get even closer to skating like the pros."
Bauer Vapor FlyLite Junior Ice Hockey Skates,$749.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-flylite-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698707588-1_26.jpg,Skates,"These are for players who live on the attack, who fly into the zone outnumbered, and create time and space out of thin air. The Bauer Vapor FlyLite Junior Ice Hockey Skates introduce the most reactive and energized components we’ve ever put in a skate. Why? Because your game demands it. Designed to harness the full extent of your hockey IQ, hyper-flexible materials found throughout the skate have been fused together to move with you and help you react and adapt at a millisecond’s notice. And with active elasticity properties, you can experience more energy in every stride while staying agile and elusive anywhere on the ice. The next era of Vapor is here. Get ready to fly."
True HZRDUS 7X Intermediate Ice Hockey Skates,$174.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-7x4-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489123734-1.jpg,Skates,"Introducing the True HZRDUS 7X Ice Hockey Skates – where excellence meets affordability. Designed for players who demand high performance without breaking the bank, these skates combine quality craftsmanship with advanced features to enhance your game on the ice. The True HZRDUS 7X Skates boast a cutting-edge design that combines lightweight construction with exceptional strength. The result is a skate that offers optimal energy transfer and explosive acceleration, allowing you to reach top speeds with ease. The precision crafted Neurofit+ one-piece shell design delivers outstanding support and stability, ensuring that every stride is efficient and powerful with more direct energy transfer. Comfort is a top priority with the True HZRDUS 7X Skates. The advanced heat-moldable technology allows the skates to conform to the unique contours of your feet, providing a personalized fit that maximizes comfort and minimizes foot fatigue. The True HZRDUS 7X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is built into every aspect of the True HZRDUS 7X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 7X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 7X Ice Hockey Skates offer a great combination of performance and affordability. With their lightweight design, customized fit, and responsive blade system, these skates empower you to elevate your game without compromising on comfort or durability."
CCM Tacks XF 70 Intermediate Ice Hockey Skates,$264.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-70-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520781774-1_13.jpg,Skates,"Introducing the all-new CCM Tacks XF 70 Intermediate Ice Hockey Skates! Designed for the new power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
Bauer Vapor FlyLite Youth Ice Hockey Skates,$259.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-flylite-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698707663-1_9.jpg,Skates,"These are for players who live on the attack, who fly into the zone outnumbered, and create time and space out of thin air. The Bauer Vapor FlyLite Youth Ice Hockey Skates introduce the most reactive and energized components we’ve ever put in a skate. Why? Because your game demands it. Designed to harness the full extent of your hockey IQ, hyper-flexible materials found throughout the skate have been fused together to move with you and help you react and adapt at a millisecond’s notice. And with active elasticity properties, you can experience more energy in every stride while staying agile and elusive anywhere on the ice. The next era of Vapor is here. Get ready to fly."
CCM Jetspeed FT860 Junior Ice Hockey Skates,$189.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft860-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035983939-1_6.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT860 Junior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Bauer Vapor FlyLite Custom Ice Hockey Skates,"$1,399.99",Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-flylite-custom.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/2/3/2390235_1.jpg,Skates,"These are for players who live on the attack, who fly into the zone outnumbered, and create time and space out of thin air. The Bauer Vapor FlyLite Senior Ice Hockey Skates introduce the most reactive and energized components we’ve ever put in a skate. Why? Because your game demands it. Designed to harness the full extent of your hockey IQ, hyper-flexible materials found throughout the skate have been fused together to move with you and help you react and adapt at a millisecond’s notice. And with active elasticity properties, you can experience more energy in every stride while staying agile and elusive anywhere on the ice. The next era of Vapor is here. Get ready to fly."
CCM Tacks XF 70 Junior Ice Hockey Skates,$189.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-70-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520789008-1_11.jpg,Skates,"Introducing the all-new CCM Tacks XF 70 Junior Ice Hockey Skates! Designed for the new power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
Bauer X Intermediate Ice Hockey Skates,$199.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698588255-1.jpg,Skates,
Bauer X-LS Junior Ice Hockey Skates,$54.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-ls-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698475739-1.jpg,Skates,
CCM Jetspeed FT8 Pro Senior Ice Hockey Skates,"$1,229.99",CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft8-pro-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/683978050446-1_26.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT8 Pro Senior Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
CCM Tacks AS-V Pro Senior Ice Hockey Skates With Step Blacksteel Runner,$813.97,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-as-v-pro-sr-blacksteel.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520429683-black-1-new.jpg,Skates,"New for 2022, CCM Hockey is revamping their ever-popular Tacks skate for the modern power skater. The CCM Tacks AS-V Pro Senior Ice Hockey Skates are built for strength and power while being extremely lightweight. This skate provides superior energy transfer and a closer fit, to support the most intense skating strides. Starting with the fit, the Tacks AS-V Pro Skates feature a close to the foot anatomical fit that players are accustomed to with the Tacks line. This form-fitting, 360-degree fit around the forefoot, heel, and ankle helps eliminate negative space within the boot, allowing for more efficient energy transfer meaning improved speed and agility. Staying with the boot, the Tacks AS-V Pro Skates utilize CCM’s one-piece “Power” boot technology. This boot is for the modern power skater with intense strides. The Tacks AS-V Pro look to give explosiveness without restriction right from push off. Players will get more direct energy transfer and a closer to the foot fit to help keep them as fast and agile as possible on the ice. This one piece boot is built with RFM composite carbon which is a premium carbon material that delivers the best energy transfer possible within the boot. It will be a 215 stiffness which is super lightweight and thermoformable for ultimate skating performance. On the front of the AS-V Pro skate is CCM’s replaceable metatomic tongue with D30 foam. This multi-layer 7mm tongue will have an asymmetrical flex point for a better wrap and the D30 smart material insert will help to disperse the force of direct impacts, such as blocked shots, away from the sensitive ankle areas. The interior of the Tacks AS-V Pro Skates are loaded with comfort and durability-enhancing features. The TotalDri Pro+ liner with Polygiene is an elite-performance moisture-wicking material that helps wick moisture away from the body, keeping them dry and light on their feet. The interior multi-density memory foam in the ankle areas wrap anatomically around players’ ankles keeping them comfortably locked into place. On the back of the skate, the Powerflex carbon tendon guard, gives improved range of motion for fuller strides and increased skating power. Lastly, for the footbed, CCM is using their Ortholite Ultralite footbed with heel grip. This will offer premium comfort and support using recycled EVA foams. Moving to the bottom half of the Tacks AS-V Pro Skates, CCM utilizes their popular SpeedBlade XS holder. These holders were developed as a quick and easy way for players to replace runners on the fly, while ensuring a consistent feel every time. The holders utilize a positive-lock mechanism that tightly secures the runners to the holder to prevent the blade from loosening during gameplay. If you are an elite level skater looking for a powerful and responsive skate, that allows you to customize your performance level, look no further than the CCM Tacks AS-V Pro Senior Ice Hockey Skates. New for 2020 are CCM’s Step Steel XS Black Stainless Steel Runners. These runners take the widely popular design and features of Step Steel to fit on a CCM skate. Step Steel is made to increase the height of the runner to get more aggressive and tighter turns. Black Steel is made to have a longer lasting edge life."
CCM Tacks XF 80 Junior Ice Hockey Skates,$299.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-80-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520781033-1_11.jpg,Skates,"Introducing the all-new CCM Tacks XF 80 Junior Ice Hockey Skates! Designed for the competitive power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
Bauer Supreme M30 Intermediate Ice Hockey Skates,$259.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m30-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698639599-1_13.jpg,Skates,"Enjoy the thrill of the game with a skate designed for comfort. Featuring thick ankle pads and a forgiving boot flex, the Bauer Supreme M30 Intermediate Ice Hockey Skates promote a more enjoyable skating experienced from the moment you lace up!"
Bauer Vapor Fly40 Youth Ice Hockey Skates,$129.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-vapor-fly40-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698708837-1_11.jpg,Skates,"To put your team on top, you need a skate that can put you at the top of your game. Featuring best-in-class tech and spec, the Bauer Vapor Fly40 Youth Ice Hockey Skates have been updated in almost every way from their predecessor. Loaded with features typically found in our elite-level skates, FLY40 lets you get even closer to skating like the pros."
Bauer X-LS Youth Ice Hockey Skates,$49.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-ls-yth.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698475685-1.jpg,Skates,
CCM Jetspeed FT8 Pro Intermediate Ice Hockey Skates,"$1,129.99",CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft8-pro-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/683978051115-1_15.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT8 Pro Intermediate Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Bauer X-LS Intermediate Ice Hockey Skates,$69.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-ls-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698475753-1.jpg,Skates,
CCM Jetspeed FT6 Pro Intermediate Ice Hockey Skates,$699.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft6-pro-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520632687-1.jpg,Skates,"Brand new for 2023 are the CCM Jetspeed FT6 Pro Hockey Skates! This year CCM has worked to improve every aspect of the skate. From a new and improved one-piece boot, new adpt comfort tongue, as well as improved tendon guard and holder, The CCM Jetspeed FT6 Pro Hockey skates will keep you looking good, feeling good, and playing good. Jumping right into the boot of the Jetspeed FT6 Pro, CCM has improved their highly advanced one-piece SPEED boot technology with game ready fit. This boot is all about performance, acceleration, and lightness. Engineered with no outsole, no stitching, and no glue in high-energy transfer zones. Game ready fit will help players get more direct energy transfer and a closer wrap to the foot. The one-piece SPEED boot is constructed with CCM’s RFM composite with high end core material. This NHL-caliber material is not only extremely lightweight, but features elite levels of protection and durability, as well. With a stiffness performance index of 195, this stiff and thermo-formable core will help players generate ultimate skating performance. New and improved this year is the ADPT comfort tongue with flexmotion. This metatomic fit tongue has a lightweight molded core, and ADPT memory foam to wrap your foot for ultimate fit and comfort. Flexmotion lace bite design enhances forward flexion and keeps you protected in a crucial spot on your foot. On the interior of the skates, the JetSpeed FT6 Pro Hockey Skates feature CCM’s best: the TotalDri Pro+ Liner with polygiene. This is a high-performance moisture -wicking material that keeps feet dry and skates light. Polygiene will help with superior odor and bacteria protection. An additional added EVA layer will help deliver major fit and comfort, while multi-density foam pads with seamless comfort finish will wrap anatomically around your foot for more added protection and comfort. For maximum comfort on your feet, The JetSpeed FT6 Pro will feature a molded CCM Ortholite Ultra footbed with ADPT memory foam. This will give ultra lightweight comfort, a molded fit, heel grip support, and an added layer of ADPT memory foam. Moving to the bottom half of the JetSpeed FT6 Pro Hockey Skates, CCM is continuing with their superior SpeedBlade XS holder! These holders were developed as a quick and easy way to replace blades on the fly, while ensuring you a consistent feel and performance every time. New for this year is an enhanced dial for better bladelock and faster changes on the fly. The consistently tightly secured blade maximizes energy transfer from the boot to the holder and from the holder to the blade in every stride. Partnered with the new SpeedBlade XS holder are the STEP Blacksteel (+4mm) runners! These runners are made of the highest quality steel with carbon-coated technology for superior edge hardness and gives a phenomenal glide. With an enhanced SPEED boot, ADPT tongue, and improvements throughout the boot, The CCM Jetspeed FT6 Pro skates are made for the elite level skater that is looking to improve speed, comfort, and performance."
Bauer X-LP Senior Ice Hockey Skates,$159.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-lp-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698475913-1-new.jpg,Skates,
True Catalyst 9X4 Intermediate Ice Hockey Skates,$879.99,True,https://www.hockeymonkey.com/true-hockey-skates-cat9x4-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489147242-1-black_6.jpg,Skates,"Building off the success of the previous Catalyst line of skates, the True Catalyst 9X4 Intermediate Ice Hockey Skates are elite performance, redefined. Elite-level players seeking the fit, comfort and performance of the famous True custom skates in an off-the-shelf package need look no further!"
CCM Jetspeed FT680 Intermediate Ice Hockey Skates,$244.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft680-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520633585-1.jpg,Skates,"Brand new for 2023 are the CCM Jetspeed FT680 Hockey Skates! This year CCM has worked to improve every aspect of the skate. A new and improved one-piece boot, with upgraded foams and composite materials, the Jetspeed FT680 will have you looking good, feeling good, and playing good. Jumping right into the boot of the Jetspeed FT680, CCM has improved their highly advanced one-piece SPEED boot technology. This boot is all about performance, acceleration, and lightness. Engineered with no outsole, no stitching, and no glue in high-energy transfer zones. The one-piece SPEED boot is constructed with CCM’s RFM composite material. This NHL-caliber lightweight composite blend features enhanced levels of protection and durability. With a stiffness performance index of 165, this stiff and thermo-formable core will help players generate high-level skating performance. CCM is going with their popular Metatomic tritech tongue for the Jetspeed FT680 skates. This metatomic cut 7mm felt tongue will have molded lace bite protection for excellent fit and comfort. On the interior of the skates, the JetSpeed FT680 Hockey Skates feature an HD microfiber liner. This is highly resistant to wear and has an additional added EVA layer that will help deliver major fit and comfort, while multi-density foam pads with seamless comfort finish will wrap anatomically around your foot for more added protection and comfort. For maximum comfort on your feet, The JetSpeed FT680 will feature a molded CCM Ortholite Ultra footbed. This will give ultra lightweight comfort, a molded fit, and heel grip support. Moving to the bottom half of the JetSpeed FT680 Hockey Skates, CCM is continuing with their superior SpeedBlade XS holder! These holders were developed as a quick and easy way to replace blades on the fly, while ensuring you a consistent feel and performance every time. The consistently tightly secured blade maximizes energy transfer from the boot to the holder and from the holder to the blade in every stride. Partnered with the new SpeedBlade XS holder are the XS stainless steel runners! These runners are made of the highest quality steel giving you better edge control and letting you dig into the ice with more confidence. With enhancements throughout the skate and improved fit and comfort, The CCM Jetspeed FT680 skates are made for the high-level skater that is looking to improve speed, comfort, and performance."
CCM Tacks AS-V Pro Intermediate Ice Hockey Skates With Step Blacksteel Runner,$673.97,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-as-v-pro-int-blacksteel.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520429782-black-1.jpg,Skates,"New for 2022, CCM Hockey is revamping their ever-popular Tacks skate for the modern power skater. The CCM Tacks AS-V Pro Intermediate Ice Hockey Skates are built for strength and power while being extremely lightweight. This skate provides superior energy transfer and a closer fit, to support the most intense skating strides. Starting with the fit, the Tacks AS-V Pro Skates feature a close to the foot anatomical fit that players are accustomed to with the Tacks line. This form-fitting, 360-degree fit around the forefoot, heel, and ankle helps eliminate negative space within the boot, allowing for more efficient energy transfer meaning improved speed and agility. Staying with the boot, the Tacks AS-V Pro Skates utilize CCM’s one-piece “Power” boot technology. This boot is for the modern power skater with intense strides. The Tacks AS-V Pro look to give explosiveness without restriction right from push off. Players will get more direct energy transfer and a closer to the foot fit to help keep them as fast and agile as possible on the ice. This one-piece boot is built with RFM composite carbon which is a premium carbon material that delivers the best energy transfer possible within the boot. It will be a 215 stiffness which is super lightweight and thermoformable for ultimate skating performance. On the front of the AS-V Pro skate is CCM’s replaceable metatomic tongue with D30 foam. This multi-layer 7mm tongue will have an asymmetrical flex point for a better wrap and the D30 smart material insert will help to disperse the force of direct impacts, such as blocked shots, away from the sensitive ankle areas. The interior of the Tacks AS-V Pro Skates are loaded with comfort and durability-enhancing features. The TotalDri Pro+ liner with Polygiene is an elite-performance moisture-wicking material that helps wick moisture away from the body, keeping them dry and light on their feet. The interior multi-density memory foam in the ankle areas wrap anatomically around players’ ankles keeping them comfortably locked into place. On the back of the skate, the Powerflex carbon tendon guard, gives improved range of motion for fuller strides and increased skating power. Lastly, for the footbed, CCM is using their Ortholite Ultralite footbed with heel grip. This will offer premium comfort and support using recycled EVA foams. Moving to the bottom half of the Tacks AS-V Pro Skates, CCM utilizes their popular SpeedBlade XS holder. These holders were developed as a quick and easy way for players to replace runners on the fly, while ensuring a consistent feel every time. The holders utilize a positive-lock mechanism that tightly secures the runners to the holder to prevent the blade from loosening during gameplay. New for the CCM AS-V Pro skates this year is the choose your steel option. This allows the player to customize their skates with your choice of STEP Steel options. Simply choose the skate with your desired performance level and finish. If you are an elite level skater looking for a powerful and responsive skate, that allows you to customize your performance level, look no further than the CCM Tacks AS-V Pro Intermediate Ice Hockey Skates. New for 2020 are CCM’s Step Steel XS Black Stainless Steel Runners. These runners take the widely popular design and features of Step Steel to fit on a CCM skate. Step Steel is made to increase the height of the runner to get more aggressive and tighter turns. Black Steel is made to have a longer lasting edge life."
True HZRDUS 9X Junior Ice Hockey Skates,$249.99,True,https://www.hockeymonkey.com/true-hockey-skates-hzrdus-9x4-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/681489123291-1.jpg,Skates,"Introducing the True HZRDUS 9X Ice Hockey Skates – where power, response, and control unite to take your game to the next level. Developed as an evolution of the original TF skate line, these skates are meticulously engineered to provide unparalleled speed, agility, and control on the ice. Whether you're a seasoned professional or a competitive player, the True HZRDUS 9X Skates will elevate your performance and give you the edge you need to dominate the game. The True HZRDUS 9X Skates boast a cutting-edge design that combines lightweight construction with exceptional strength. The result is a skate that offers optimal energy transfer and explosive acceleration, allowing you to reach top speeds with ease. The precision crafted Neurofit+ one-piece shell design delivers outstanding support and stability, ensuring that every stride is efficient and powerful with more direct energy transfer. Comfort is a top priority with the True HZRDUS 9X Skates. The advanced heat-moldable technology allows the skates to conform to the unique contours of your feet, providing a personalized fit that maximizes comfort and minimizes foot fatigue. The all-new Hydrofoam liner is a dimpled liner for improved heel lock and comfort. These skates will keep you focused on the game, not your feet. The True HZRDUS 9X Skates feature their revolutionary blade system, Shift Max, that enhances maneuverability and control. The high-performance steel blades are designed for maximum agility and responsiveness, allowing for quick turns and precise stops. With these skates, you'll have the confidence to make lightning-fast moves and outmaneuver your opponents effortlessly. Durability is built into every aspect of the True HZRDUS 9X Skates. The reinforced CARV toe cap gives you a low profile that allows for better turning & clearance. Added ankle support provides exceptional protection against impacts and collisions, ensuring that your skates can withstand the rigors of intense gameplay. These skates are built to last, giving you the peace of mind to focus on the game. The True HZRDUS 9X Skates also feature a redesigned tendon guard for greater response. Along with the redesigned tendon guard they will also have an asymmetrical tongue for maximum comfort and lace bite protection. The True HZRDUS 9X Ice Hockey Skates are the pinnacle of performance and innovation. With their lightweight yet sturdy construction, personalized fit, and superior blade system, these skates are engineered to give you elite performance on the ice. Experience speed, precision of control, and confidence of durability with the True HZRDUS 9X Skates. Unleash your true potential and dominate the game like never before."
CCM Jetspeed FT890 Youth Ice Hockey Skates,$129.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft890-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035981690-1_10.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT890 Youth Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
CCM Jetspeed FT860 Intermediate Ice Hockey Skates,$219.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft860-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/683978054550-1_13.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT860 Intermediate Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
CCM Tacks 652 Intermediate Ice Hockey Skates,$599.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-652-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520857745-1_13.jpg,Skates,"Celebrate the hockey heroes that came before with the all-new CCM Tacks 652 Intermediate Ice Hockey Skates. Inspired by the iconic CCM 652 skates, the Tacks 652’s will be sure to steal the show with a new standard for performance and comfort performance in a classic, retro inspired package!"
CCM Jetspeed FT8 Pro Youth Ice Hockey Skates,$259.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft8-pro-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/683978051337-1_11.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT8 Pro Youth Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Bauer X Junior Ice Hockey Skates,$159.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698608489-1.jpg,Skates,
CCM Tacks 652 Pro Senior Ice Hockey Skates,"$1,099.99",CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-652-pro-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520884246-1_34.jpg,Skates,"Bring out your inner legend with the CCM Tacks 652 Pro Senior Ice Hockey Skates! CCM’s most advanced high-performance skate just got even better; inspired by the iconic original Tacks 652 skate, the all-new Tacks 652 Pro offers unparalleled performance in a classic, retro inspired package!"
Bauer Colorado Rec Senior Ice Skates,$99.99,Bauer,https://www.hockeymonkey.com/bauer-ice-skates-rec-colorado-sr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698556599-1_9.jpg,Skates,"New for the recreational skater in 2022, the Bauer Colorado Rec Ice Skates! These comfortable skates will be perfect for your local rink or pond."
CCM Tacks XF Pro Intermediate Ice Hockey Skates,"$1,069.99",CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-pro-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520778477-1_19.jpg,Skates,"Introducing the all-new CCM Tacks XF Pro Intermediate Ice Hockey Skates! Designed for the elite power skater, Tacks skates offer long, strong strides and maximum force generation in a stiff package. Improvements in design allow for a more comfortable fit than previously seen; you might never want to take these skates off!"
CCM Tacks 652 Pro Intermediate Ice Hockey Skates,$999.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-tacks-xf-652-pro-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191520884574-1_19.jpg,Skates,"Bring out your inner legend with the CCM Tacks 652 Pro Intermediate Ice Hockey Skates! CCM’s most advanced high-performance skate just got even better; inspired by the iconic original Tacks 652 skate, the all-new Tacks 652 Pro offers unparalleled performance in a classic, retro inspired package!"
Bauer Supreme M50 Pro Youth Ice Hockey Skates,$249.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-supreme-m50-pro-yt.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698639537-1_11.jpg,Skates,
CCM Jetspeed FT890 Junior Ice Hockey Skates,$449.99,CCM,https://www.hockeymonkey.com/ccm-hockey-skates-jetspeed-ft890-jr.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/1/9/191035985575-1_6.jpg,Skates,"Cleared for takeoff! Be untouchable with the all-new CCM Jetspeed FT890 Juinor Ice Hockey Skates! Built and fine-tuned to achieve the quickness and agility players demand, the Jetspeed is the new standard for on-ice performance!"
Bauer X-LP Intermediate Ice Hockey Skates,$149.99,Bauer,https://www.hockeymonkey.com/bauer-hockey-skates-x-lp-int.html,https://www.hockeymonkey.com/media/catalog/product/cache/0755353d24487896ff68f51449fa6807/6/8/688698475883-1.jpg,Skates,
